name,URL,Works on,description,website,projects,potential,more
Rupayan Group,https://www.rupayanhousingestateltd.com/chairman_message,"['Interior Design', 'worldwide', 'Real Estate', 'Projects', 'Projects', 'build']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/project,"['Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://rupayancity.com,"['Residential', 'build']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/premium_project,"['Real Estate', 'Residential', 'water', 'build']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/project/?cat=3&scat=2,"['Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/project/?cat=3&scat=1,"['Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/project/?cat=3&scat=3,"['Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/blog,"['Real Estate', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/csr,"['Real Estate', 'Projects', 'Projects']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/faq,"['Real Estate', 'Commercial', 'Residential', 'Utility', 'build']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/project/?cat=4&scat=1,"['Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/project/?cat=1&scat=2,"['Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/project/?cat=1&scat=1,"['Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/project/?cat=1&scat=3,"['Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/Twitter Link,"['Projects', 'Projects', 'international']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/concern_view/?uid=5f0d9c100d8ba,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/concern_view/?uid=5f0d9c96ac707,"['Projects', 'Projects']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/concern_view/?uid=5f0d9d3ec4b03,['build'],"Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Rupayan Group,https://www.rupayanhousingestateltd.com/concern_view/?uid=5f0d9e55095ac,"['Industrial', 'import', 'export', 'international']","Established in 1989, known for its diversification in businesses including real estate, garments, and shipping.",https://www.rupayanhousingestateltd.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
